ID,Player,WAR/pos,Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
640,John Ennis\ennisjo01,0.0,2007,27,PHI,NL,3,3,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.333,0.333,0.333,0.667,/*1
641,John Gall\galljo01,-0.1,2007,29,FLA,NL,3,5,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,0.2,0.0,0.2,/*H9
642,John Grabow\grabojo02,0.0,2007,28,PIT,NL,63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
645,John Lannan\lannajo01,0.0,2007,22,WSN,NL,6,13,13,1,2,1,0,0,1,0,0,5,0,0,0,1,0,0,0.154,0.154,0.231,0.385,/*1
646,John Mabry\mabryjo01,-0.3,2007,36,COL,NL,28,39,34,4,4,1,0,1,5,5,0,10,0,0,0,1,0,0,0.118,0.231,0.235,0.466,*H/57
647,John Maine\mainejo01,0.0,2007,26,NYM,NL,33,76,55,4,6,0,0,1,3,5,0,28,1,14,1,0,0,0,0.109,0.194,0.164,0.357,*1/H
650,John Patterson\pattejo02,-0.1,2007,29,WSN,NL,7,10,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
652,John Smoltz\smoltjo01,-0.3,2007,40,ATL,NL,32,68,54,1,5,1,0,0,2,1,0,19,0,13,0,0,0,0,0.093,0.109,0.111,0.22,*1
654,John Van Benschoten\vanbejo01,0.1,2007,27,PIT,NL,11,10,7,1,1,1,0,0,0,1,0,3,0,2,0,0,0,0,0.143,0.25,0.286,0.536,*1
655,John Wasdin\wasdijo01,-0.1,2007,34,PIT,NL,12,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
658,Johnny Estrada\estrajo01,-1.1,2007,31,MIL,NL,120,464,442,40,123,25,0,10,54,12,3,43,2,1,7,16,0,0,0.278,0.296,0.403,0.699,*2/HD
659,Jo-Jo Reyes\reyesjo03,-0.1,2007,22,ATL,NL,14,23,19,1,3,0,0,0,0,0,0,7,0,4,0,0,0,0,0.158,0.158,0.158,0.316,*1/H
660,Jon Adkins\adkinjo01,0.0,2007,29,NYM,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
661,Jon Coutlangus\coutljo01,0.0,2007,26,CIN,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
667,Jon Lieber\liebejo01,0.1,2007,37,PHI,NL,14,22,17,2,1,0,0,0,1,4,0,8,0,1,0,0,0,0,0.059,0.238,0.059,0.297,*1
668,Jon Meloan\meloajo01,0.0,2007,22,LAD,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
669,Jon Rauch\rauchjo01,0.0,2007,28,WSN,NL,88,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
671,Jonah Bayliss\baylijo01,0.0,2007,26,PIT,NL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
672,Jonathan Albaladejo\albaljo01,0.0,2007,24,WSN,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
673,Jonathan Broxton\broxtjo01,0.0,2007,23,LAD,NL,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
675,Jonathan Sanchez\sanchjo01,0.0,2007,24,SFG,NL,33,7,6,0,1,1,0,0,1,0,0,3,0,1,0,0,0,0,0.167,0.167,0.333,0.5,*1
682,Jorge Julio\juliojo01,0.1,2007,28,TOT,NL,68,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,1.0,,,*1
684,Jorge Sosa\sosajo02,0.3,2007,29,NYM,NL,42,30,25,0,5,2,0,0,1,3,0,9,0,2,0,0,0,0,0.2,0.286,0.28,0.566,*1
686,Jose Ascanio\ascanjo01,0.0,2007,22,ATL,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
687,Jose Bautista\bautijo02,-0.6,2007,26,PIT,NL,142,614,532,75,135,36,2,15,63,68,1,101,4,4,6,16,6,3,0.254,0.339,0.414,0.753,*59/87H
689,Jose Castillo\castijo02,-1.2,2007,26,PIT,NL,87,230,221,18,54,18,1,0,24,6,2,48,2,0,1,11,0,0,0.244,0.27,0.335,0.604,5H4/69
691,Jose Cruz\cruzjo02,1.0,2007,33,SDP,NL,91,293,256,37,60,12,3,6,21,31,1,65,0,5,1,3,6,1,0.234,0.316,0.375,0.691,*7H9/8
697,Jose Reyes\reyesjo01,5.1,2007,24,NYM,NL,160,765,681,119,191,36,12,12,57,77,13,78,1,5,1,6,78,21,0.28,0.354,0.421,0.775,*6
698,Jose Valentin\valenjo03,-0.1,2007,37,NYM,NL,51,183,166,18,40,11,1,3,18,15,4,28,0,1,1,5,2,1,0.241,0.302,0.373,0.676,*4/HD
699,Jose Valverde\valvejo01,0.0,2007,29,ARI,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
702,Josh Anderson\anderjo03,0.0,2007,24,HOU,NL,21,75,67,10,24,3,0,0,11,5,0,6,2,0,1,0,1,1,0.358,0.413,0.403,0.816,*8/H79
704,Josh Bard\bardjo01,0.9,2007,29,SDP,NL,118,443,389,42,111,27,2,5,51,50,7,58,0,1,3,16,0,1,0.285,0.364,0.404,0.768,*2H/D
708,Josh Fogg\foggjo01,-0.3,2007,30,COL,NL,30,63,53,3,7,0,0,0,1,1,0,19,0,9,0,2,0,0,0.132,0.148,0.132,0.28,*1
709,Josh Hamilton\hamiljo03,2.5,2007,26,CIN,NL,90,337,298,52,87,17,2,19,47,33,4,65,4,0,2,6,3,3,0.292,0.368,0.554,0.922,*8H9/7
710,Josh Hancock\hancojo01,0.0,2007,29,STL,NL,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
711,Josh Johnson\johnsjo09,0.0,2007,23,FLA,NL,4,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,/*1
712,Josh Newman\newmajo01,0.0,2007,25,COL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
716,Josh Sharpless\sharpjo01,0.0,2007,26,PIT,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
718,Josh Willingham\willijo03,1.7,2007,28,FLA,NL,144,604,521,75,138,32,4,21,89,66,1,122,16,0,1,11,8,1,0.265,0.364,0.463,0.827,*7/HD
721,Juan Castro\castrju01,-1.0,2007,35,CIN,NL,54,98,89,5,16,5,0,0,5,4,0,21,0,3,2,2,0,0,0.18,0.211,0.236,0.446,H56/4
722,Juan Cruz\cruzju02,0.0,2007,28,ARI,NL,53,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
723,Juan Encarnacion\encarju01,0.1,2007,31,STL,NL,78,307,283,43,80,17,1,9,47,18,0,43,1,1,4,11,2,2,0.283,0.324,0.445,0.769,*9/H8
725,Juan Morillo\morilju01,0.0,2007,23,COL,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
726,Juan Perez\perezju01,0.0,2007,28,PIT,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
727,Juan Pierre\pierrju01,0.9,2007,29,LAD,NL,162,729,668,96,196,24,8,0,41,33,0,37,6,20,2,10,64,15,0.293,0.331,0.353,0.685,*8
734,Julio Franco\francju01,-0.1,2007,48,TOT,NL,55,106,90,8,20,3,0,1,16,14,1,23,0,0,2,2,2,1,0.222,0.321,0.289,0.61,*H3/5D
738,Justin Germano\germaju01,0.1,2007,24,SDP,NL,26,41,32,2,5,1,0,0,2,3,0,13,0,6,0,0,0,0,0.156,0.229,0.188,0.416,*1
739,Justin Hampson\hampsju01,-0.1,2007,27,SDP,NL,39,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,*1
741,Justin Maxwell\maxweju01,0.1,2007,23,WSN,NL,15,27,26,5,7,0,0,2,5,1,0,8,0,0,0,0,0,0,0.269,0.296,0.5,0.796,/*H87
742,Justin Miller\milleju01,0.0,2007,29,FLA,NL,62,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
746,Justin Upton\uptonju01,-0.6,2007,19,ARI,NL,43,152,140,17,31,8,3,2,11,11,4,37,1,0,0,3,2,0,0.221,0.283,0.364,0.647,*9/H
749,Kane Davis\daviska01,0.0,2007,32,PHI,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
751,Kazuo Matsui\matsuka01,3.4,2007,31,COL,NL,104,453,410,84,118,24,6,4,37,34,1,69,0,8,1,1,32,4,0.288,0.342,0.405,0.746,*4/H
753,Kelly Johnson\johnske05,3.7,2007,25,ATL,NL,147,608,521,91,144,26,10,16,68,79,3,117,4,2,2,8,9,5,0.276,0.375,0.457,0.831,*4H
755,Kelly Stinnett\stinnke01,-0.8,2007,37,STL,NL,26,87,82,7,13,3,0,1,5,5,2,22,0,0,0,2,0,0,0.159,0.207,0.232,0.439,*2/H
757,Kelvin Jimenez\jimenke01,0.0,2007,26,STL,NL,34,3,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.0,0.333,0.0,0.333,*1
758,Ken Griffey\griffke02,0.6,2007,37,CIN,NL,144,623,528,78,146,24,1,30,93,85,14,99,1,0,9,14,6,1,0.277,0.372,0.496,0.869,*9/HD
763,Kerry Wood\woodke02,0.0,2007,30,CHC,NL,22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
764,Kevin Barry\barryke01,0.0,2007,28,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
765,Kevin Cameron\camerke01,0.0,2007,27,SDP,NL,48,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
767,Kevin Correia\correke01,-0.1,2007,26,SFG,NL,59,19,15,0,1,0,0,0,0,1,0,4,0,3,0,0,0,0,0.067,0.125,0.067,0.192,*1
768,Kevin Frandsen\frandke01,-1.1,2007,25,SFG,NL,109,296,264,26,71,12,1,5,31,21,3,24,5,3,3,17,4,3,0.269,0.331,0.379,0.71,4H67/59
769,Kevin Gregg\greggke01,0.0,2007,29,FLA,NL,74,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
770,Kevin Hart\hartke01,0.0,2007,24,CHC,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
771,Kevin Kouzmanoff\kouzmke01,1.7,2007,25,SDP,NL,145,534,484,57,133,30,2,18,74,32,2,94,10,2,6,9,1,0,0.275,0.329,0.457,0.786,*5H
774,Kevin Mench\menchke01,0.9,2007,29,MIL,NL,101,308,288,39,77,20,3,8,37,16,2,21,1,0,3,3,3,1,0.267,0.305,0.441,0.746,*79H
780,Khalil Greene\greenkh01,3.5,2007,27,SDP,NL,153,659,611,89,155,44,3,27,97,32,3,128,5,0,11,12,4,0,0.254,0.291,0.468,0.759,*6
782,Kip Wells\wellski01,0.6,2007,30,STL,NL,35,54,53,7,17,1,0,1,5,0,0,19,0,1,0,0,0,0,0.321,0.321,0.396,0.717,*1/H
783,Kirk Saarloos\saarlki01,0.1,2007,28,CIN,NL,34,6,5,1,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0.2,0.2,0.4,0.6,*1
784,Kory Casto\castoko01,-1.0,2007,25,WSN,NL,16,57,54,1,7,2,0,0,3,2,0,17,0,0,1,3,0,0,0.13,0.158,0.167,0.325,*7/H3
785,Koyie Hill\hillko01,-0.6,2007,28,CHC,NL,36,105,93,7,15,4,0,2,12,8,0,18,1,1,2,4,0,0,0.161,0.231,0.269,0.5,*2/H9
790,Kyle Kendrick\kendrky01,0.2,2007,22,PHI,NL,20,50,39,6,6,0,0,0,2,3,0,17,2,5,1,0,0,0,0.154,0.244,0.154,0.398,*1
791,Kyle Lohse\lohseky01,0.1,2007,28,TOT,NL,35,65,49,1,8,0,0,0,2,2,0,12,1,12,1,0,0,0,0.163,0.208,0.163,0.371,*1/H
793,Lance Berkman\berkmla01,2.2,2007,31,HOU,NL,153,668,561,95,156,24,2,34,102,94,11,125,8,0,5,11,7,3,0.278,0.386,0.51,0.896,*39/H8D
795,Lance Cormier\cormila01,-0.2,2007,26,ATL,NL,10,17,16,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0.0,0.059,0.0,0.059,*1
796,Lance Niekro\niekrla01,-0.3,2007,28,SFG,NL,11,18,17,0,3,0,0,0,0,1,0,5,0,0,0,1,0,0,0.176,0.222,0.176,0.399,/*H3
797,Lastings Milledge\millela02,0.9,2007,22,NYM,NL,59,206,184,27,50,9,1,7,29,13,2,42,7,1,1,5,3,2,0.272,0.341,0.446,0.787,987H
798,LaTroy Hawkins\hawkila01,0.0,2007,34,COL,NL,62,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
799,Laynce Nix\nixla01,-0.1,2007,26,MIL,NL,10,12,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*H87
800,Lee Gardner\gardnle01,0.0,2007,32,FLA,NL,62,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
803,Levale Speigner\speigle01,0.0,2007,26,WSN,NL,19,8,4,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0.0,0.2,0.0,0.2,*1
805,Lino Urdaneta\urdanli01,0.0,2007,27,NYM,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
806,Livan Hernandez\hernali01,0.3,2007,32,ARI,NL,34,79,75,9,16,1,0,1,5,0,0,7,0,3,1,3,0,0,0.213,0.211,0.267,0.477,*1/H
807,Logan Kensing\kensilo01,0.0,2007,24,FLA,NL,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
808,Luis Ayala\ayalalu01,0.0,2007,29,WSN,NL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
810,Luis Figueroa\figuelu01,0.1,2007,33,SFG,NL,6,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,/*H67
811,Luis Gonzalez\gonzalu01,0.1,2007,39,LAD,NL,139,526,464,70,129,23,2,15,68,56,4,56,4,0,2,11,6,2,0.278,0.359,0.433,0.793,*7H/D
820,Luke Scott\scottlu01,1.5,2007,29,HOU,NL,132,425,369,49,94,28,5,18,64,53,4,95,2,0,1,8,3,1,0.255,0.351,0.504,0.855,*9H/78
825,Manny Acosta\acostma01,0.0,2007,26,ATL,NL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
826,Manny Corpas\corpama01,0.0,2007,24,COL,NL,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
828,Manny Parra\parrama01,0.1,2007,24,MIL,NL,9,10,9,1,2,2,0,0,2,0,0,3,0,1,0,0,0,0,0.222,0.222,0.444,0.667,/*1
831,Marcos Carvajal\carvama01,0.0,2007,22,FLA,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
832,Marcus Giles\gilesma01,0.0,2007,29,SDP,NL,116,476,420,52,96,19,3,4,39,44,0,82,3,6,3,10,10,3,0.229,0.304,0.317,0.621,*4/H
834,Marcus McBeth\mcbetma01,0.0,2007,26,CIN,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
837,Mark Bellhorn\bellhma01,-0.1,2007,32,CIN,NL,13,18,14,2,1,0,0,0,1,4,0,5,0,0,0,0,0,0,0.071,0.278,0.071,0.349,*H/54
839,Mark DeRosa\derosma01,2.2,2007,32,CHC,NL,149,574,502,64,147,28,3,10,72,58,2,93,7,3,4,17,1,2,0.293,0.371,0.42,0.792,*459/3H67
842,Mark Hendrickson\hendrma01,-0.2,2007,33,LAD,NL,39,30,27,1,1,1,0,0,1,2,0,10,0,1,0,0,0,0,0.037,0.103,0.074,0.178,*1
844,Mark Loretta\loretma01,0.7,2007,35,HOU,NL,133,511,460,52,132,23,2,4,41,44,0,41,3,3,1,15,1,2,0.287,0.352,0.372,0.724,*6435H/D
846,Mark McLemore\mclemma02,0.0,2007,26,HOU,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
847,Mark Mulder\muldema01,0.1,2007,29,STL,NL,3,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,1.0,/*1
848,Mark Redman\redmama01,-0.2,2007,33,TOT,NL,11,14,13,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.071,0.0,0.071,*1
849,Mark Reynolds\reynoma01,1.3,2007,23,ARI,NL,111,414,366,62,102,20,4,17,62,37,4,129,5,1,5,5,0,1,0.279,0.349,0.495,0.843,*5/H94
850,Mark Sweeney\sweenma01,0.6,2007,37,TOT,NL,106,141,123,20,32,9,0,2,13,14,0,29,3,1,0,0,2,0,0.26,0.35,0.382,0.732,*H3/79
853,Marlon Anderson\anderma02,0.7,2007,33,TOT,NL,66,106,95,17,28,7,0,3,27,8,1,17,0,1,2,2,4,1,0.295,0.343,0.463,0.806,*H7/38D94
855,Martin Prado\pradoma01,0.0,2007,23,ATL,NL,28,62,59,5,17,3,0,0,2,3,0,6,0,0,0,0,0,0,0.288,0.323,0.339,0.662,H4/5
856,Marty McLeary\mcleama01,0.0,2007,32,PIT,NL,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
857,Masumi Kuwata\kuwatma01,0.0,2007,39,PIT,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
858,Matt Albers\alberma01,-0.3,2007,24,HOU,NL,31,32,29,0,2,0,0,0,0,0,0,17,0,3,0,0,0,0,0.069,0.069,0.069,0.138,*1
859,Matt Belisle\belisma01,-0.3,2007,27,CIN,NL,30,61,50,2,3,1,0,0,1,3,0,32,0,8,0,1,1,0,0.06,0.113,0.08,0.193,*1
860,Matt Cain\cainma01,-0.3,2007,22,SFG,NL,32,66,57,3,4,0,0,2,4,2,0,32,0,7,0,0,0,0,0.07,0.102,0.175,0.277,*1
861,Matt Capps\cappsma01,0.1,2007,23,PIT,NL,76,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,*1
862,Matt Chico\chicoma01,0.0,2007,24,WSN,NL,31,57,48,1,8,0,0,0,3,0,0,11,0,9,0,0,0,0,0.167,0.167,0.167,0.333,*1
864,Matt Diaz\diazma02,2.6,2007,29,ATL,NL,135,384,358,44,121,21,0,12,45,16,3,63,4,1,5,8,4,0,0.338,0.368,0.497,0.865,*7H/93D
867,Matt Herges\hergema01,-0.1,2007,37,COL,NL,35,6,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
868,Matt Holliday\hollima01,6.0,2007,27,COL,NL,158,713,636,120,216,50,6,36,137,63,7,126,10,0,4,23,11,4,0.34,0.405,0.607,1.012,*7/D
870,Matt Kemp\kempma01,1.6,2007,22,LAD,NL,98,311,292,47,100,12,5,10,42,16,0,66,0,0,3,6,10,5,0.342,0.373,0.521,0.894,*9H/8
872,Matt Lindstrom\lindsma01,0.0,2007,27,FLA,NL,71,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
874,Matt Morris\morrima01,0.5,2007,32,TOT,NL,32,69,57,6,13,2,0,1,3,1,0,17,0,11,0,0,0,0,0.228,0.241,0.316,0.557,*1
875,Matt Murton\murtoma01,0.9,2007,25,CHC,NL,94,261,235,35,66,13,0,8,22,26,0,39,0,0,0,4,1,0,0.281,0.352,0.438,0.791,9H7/8
876,Matt Smith\smithma04,0.0,2007,28,PHI,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
879,Matt Treanor\treanma01,0.9,2007,31,FLA,NL,55,198,171,16,46,7,1,4,19,19,1,29,5,2,1,2,0,0,0.269,0.357,0.392,0.749,*2/H
880,Matt Wise\wisema01,0.1,2007,31,MIL,NL,56,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,*1
882,Mauro Zarate\zaratma01,0.0,2007,24,FLA,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
883,Mel Stocker\stockme01,0.0,2007,26,MIL,NL,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,/*H79
887,Micah Bowie\bowiemi01,-0.1,2007,32,WSN,NL,30,13,11,0,1,0,0,0,1,0,0,4,0,2,0,0,0,0,0.091,0.091,0.091,0.182,*1
888,Micah Owings\owingmi01,1.4,2007,24,ARI,NL,35,64,60,9,20,7,1,4,15,2,0,16,0,1,1,0,0,0,0.333,0.349,0.683,1.033,*1/H
889,Michael Barrett\barremi01,-0.9,2007,30,TOT,NL,101,367,344,29,84,17,0,9,41,19,3,57,0,0,4,10,2,2,0.244,0.281,0.372,0.653,*2/H
890,Michael Bourn\bournmi01,0.9,2007,24,PHI,NL,105,133,119,29,33,3,3,1,6,13,2,21,0,1,0,1,18,1,0.277,0.348,0.378,0.727,*7H8/9
892,Michael Restovich\restomi01,-0.5,2007,28,WSN,NL,15,29,28,0,4,1,0,0,1,1,0,8,0,0,0,0,0,0,0.143,0.172,0.179,0.351,/H79
893,Michael Wuertz\wuertmi01,0.0,2007,28,CHC,NL,73,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
896,Miguel Cabrera\cabremi01,3.2,2007,24,FLA,NL,157,680,588,91,188,38,2,34,119,79,23,127,5,1,7,17,2,1,0.32,0.401,0.565,0.965,*5/DH
898,Miguel Montero\montemi01,-0.6,2007,23,ARI,NL,84,244,214,30,48,7,0,10,37,20,2,35,3,1,6,7,0,0,0.224,0.292,0.397,0.689,*2H
899,Miguel Olivo\olivomi01,-0.6,2007,28,FLA,NL,122,469,452,43,107,20,4,16,60,14,2,123,2,0,1,13,3,2,0.237,0.262,0.405,0.667,*2/H
901,Mike Bacsik\bacsimi02,-0.1,2007,29,WSN,NL,29,34,29,1,3,1,0,0,1,1,0,6,0,4,0,0,0,0,0.103,0.133,0.138,0.271,*1
902,Mike Cameron\camermi01,3.2,2007,34,SDP,NL,151,651,571,88,138,33,6,21,78,67,1,160,8,2,3,9,18,5,0.242,0.328,0.431,0.759,*8/H
903,Mike Difelice\difelmi01,0.0,2007,38,NYM,NL,16,47,40,1,10,2,1,0,5,2,0,12,2,2,1,2,0,0,0.25,0.311,0.35,0.661,*2
904,Mike Fontenot\fontemi01,0.3,2007,27,CHC,NL,86,260,234,32,65,12,4,3,29,22,0,43,0,1,3,5,5,4,0.278,0.336,0.402,0.738,*4H/6
905,Mike Gonzalez\gonzami02,0.0,2007,29,ATL,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
906,Mike Gosling\goslimi01,0.0,2007,26,CIN,NL,23,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
908,Mike Jacobs\jacobmi02,-0.7,2007,26,FLA,NL,114,460,426,57,113,27,2,17,54,31,3,101,2,0,1,12,1,2,0.265,0.317,0.458,0.775,*3/H
910,Mike Lamb\lambmi01,1.9,2007,31,HOU,NL,124,353,311,45,90,14,2,11,40,36,5,45,3,1,2,5,0,0,0.289,0.366,0.453,0.82,5H3/9
911,Mike Lieberthal\liebemi01,-0.3,2007,35,LAD,NL,38,82,77,6,18,2,0,0,1,4,0,11,1,0,0,2,0,0,0.234,0.28,0.26,0.54,*2H/D
919,Mike Pelfrey\pelfrmi01,-0.1,2007,23,NYM,NL,15,22,21,1,2,1,0,0,0,1,0,9,0,0,0,0,0,0,0.095,0.136,0.143,0.279,*1
923,Mike Rivera\rivermi02,0.1,2007,30,MIL,NL,11,15,13,2,3,0,0,2,3,1,0,3,0,1,0,0,0,0,0.231,0.286,0.692,0.978,*2/H
925,Mike Schultz\schulmi02,0.0,2007,27,ARI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
926,Mike Stanton\stantmi02,0.0,2007,40,CIN,NL,69,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
928,Mike Thompson\thompmi03,0.0,2007,26,SDP,NL,7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
931,Mike Zagurski\zagurmi01,0.0,2007,24,PHI,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
933,Mitch Stetter\stettmi01,0.0,2007,26,MIL,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
934,Moises Alou\aloumo01,2.2,2007,40,NYM,NL,87,360,328,51,112,19,1,13,49,27,5,30,2,0,3,13,3,0,0.341,0.392,0.524,0.916,*7/H
935,Morgan Ensberg\ensbemo01,-0.2,2007,31,TOT,NL,115,324,282,47,65,13,0,12,39,38,0,67,0,2,2,7,0,1,0.23,0.32,0.404,0.724,*5H/3
936,Nate Field\fieldna01,0.0,2007,31,FLA,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
937,Nate McLouth\mclouna01,1.3,2007,25,PIT,NL,137,382,329,62,85,21,3,13,38,39,2,77,9,3,2,2,22,1,0.258,0.351,0.459,0.81,8H79
939,Nate Schierholtz\schiena01,0.2,2007,23,SFG,NL,39,117,112,9,34,5,3,0,10,2,0,19,1,0,2,0,3,1,0.304,0.316,0.402,0.718,*9H
941,Neal Cotts\cottsne01,0.0,2007,27,CHC,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
952,Noah Lowry\lowryno01,-0.4,2007,26,SFG,NL,33,62,57,3,5,2,0,1,5,1,0,15,0,4,0,0,0,1,0.088,0.103,0.175,0.279,*1/H9
953,Nomar Garciaparra\garcino01,-1.5,2007,33,LAD,NL,121,466,431,39,122,17,0,7,59,31,5,41,0,0,4,6,3,1,0.283,0.328,0.371,0.7,*35H
954,Nook Logan\loganno01,0.6,2007,27,WSN,NL,118,350,325,39,86,18,4,0,21,19,1,86,0,5,1,9,23,5,0.265,0.304,0.345,0.649,*8H
955,Norris Hopper\hoppeno01,1.2,2007,28,CIN,NL,121,335,307,51,101,14,2,0,14,20,1,33,1,6,1,8,14,6,0.329,0.371,0.388,0.758,8H79
956,Nyjer Morgan\morgany01,0.8,2007,26,PIT,NL,28,118,107,15,32,3,4,1,7,9,0,19,1,1,0,0,7,3,0.299,0.359,0.43,0.789,*8/H
959,Oliver Perez\perezol01,-0.1,2007,25,NYM,NL,29,62,56,6,9,0,0,0,1,0,0,15,0,6,0,0,0,1,0.161,0.161,0.161,0.321,*1
